game_id,season,team_A,team_B,match_type,sets_A,sets_B,win_A,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,A_srv_eff,B_srv_eff,diff_srv_eff,A_atk_eff,B_atk_eff,diff_atk_eff,A_blk_share,B_blk_share,diff_blk_share,A_srv_share,B_srv_share,diff_srv_share,A_errors_total,B_errors_total,diff_errors_total,A_scoreboard_points,B_scoreboard_points,match_total_points,A_errors_rate,B_errors_rate,diff_errors_rate,A_rec_quality_gap,B_rec_quality_gap,diff_rec_quality_gap,sets_sum,loser_sets,A_pts_per_set,B_pts_per_set,diff_pts_per_set,A_scoreboard_pts_per_set,B_scoreboard_pts_per_set,diff_scoreboard_pts_per_set,match_avg_points_per_set,A_errors_per_set,B_errors_per_set,diff_errors_per_set,A_srv_success_pct,B_srv_success_pct,diff_srv_success_pct,A_defense_total,B_defense_total,diff_defense_total,A_pts_rolling3,A_errors_rolling3,A_pts_per_set_rolling3,A_errors_per_set_rolling3,B_pts_rolling3,B_errors_rolling3,B_pts_per_set_rolling3,B_errors_per_set_rolling3,diff_pts_rolling3,diff_errors_rolling3,diff_pts_per_set_rolling3,diff_errors_per_set_rolling3,czy_playoff,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
6665,2017/2018,Budowlani Łódź,Budowlani Toruń,3:0,3,0,1,55,30,55,73,6,2,38,0,55,37,92,7,6,39,42,14,26,6,26,44,6,0,67,2,51,31,91,11,14,20,22,6,29,24,29,29,0,2,-29,-2,4,6,1,-4,-8,19,20,8,0.3333333333333333,0.0,0.3333333333333333,0.2826086956521739,-0.054945054945054944,0.3375537505972288,0.2545454545454545,0.23076923076923078,0.023776223776223737,0.03636363636363636,0.0,0.03636363636363636,13,19,-6,74,39,113,0.06403940886699508,0.09405940594059406,-0.03001999707359898,-18,-20,2,3,0,18.333333333333332,8.666666666666666,9.666666666666666,24.666666666666668,13.0,11.666666666666668,37.666666666666664,4.333333333333333,6.333333333333333,-2.0,2.73972602739726,0.0,2.73972602739726,44,81,-37,73.66666666666667,20.666666666666668,20.2,5.51111111111111,41.0,20.666666666666668,12.333333333333334,6.416666666666665,32.66666666666667,0.0,7.866666666666665,-0.905555555555555,0,22,0.6818181818181818,0.6,65.27272727272727,20.318181818181817,0.25883860313045415,0.3333333333333333,21,0.3333333333333333,0.2,55.142857142857146,22.19047619047619,0.16408945921778,0.3333333333333333,1,0.34848484848484845,0.39999999999999997,10.12987012987012,-1.8722943722943732,0.09474914391267414,0.0,0,0.5,0.5,2,1.0,1.0
6666,2017/2018,KSZO Ostrowiec,PTPS Piła,3:0,0,3,0,36,12,36,54,6,2,67,4,39,16,112,12,7,28,25,6,53,27,53,73,6,4,48,2,42,4,113,7,6,42,37,7,-17,-15,-17,-19,0,-2,19,2,-3,12,-1,5,1,-14,-12,-1,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.08035714285714286,0.25663716814159293,-0.17628002528445008,0.16666666666666666,0.1320754716981132,0.03459119496855345,0.05555555555555555,0.07547169811320754,-0.019916142557651992,22,15,7,51,75,126,0.0944206008583691,0.0641025641025641,0.03031803675580501,-23,-38,15,3,0,12.0,17.666666666666668,-5.666666666666668,17.0,25.0,-8.0,42.0,7.333333333333333,5.0,2.333333333333333,3.7037037037037033,5.47945205479452,-1.775748351090817,74,54,20,52.333333333333336,21.666666666666668,14.416666666666666,5.861111111111111,64.0,19.666666666666668,15.455555555555557,4.977777777777777,-11.666666666666664,2.0,-1.0388888888888914,0.8833333333333337,0,23,0.391304347826087,0.4,58.47826086956522,21.434782608695652,0.1831150440631717,0.6666666666666666,23,0.6086956521739131,0.8,63.82608695652174,22.08695652173913,0.206826093574249,1.0,0,-0.2173913043478261,-0.4,-5.347826086956523,-0.6521739130434767,-0.023711049511077303,-0.33333333333333337,1,0.0,0.0,5,0.2,0.0
6667,2017/2018,Developres Rzeszów,Muszynianka Muszyna,3:0,3,0,1,58,29,58,74,4,4,53,2,44,23,96,6,12,47,49,7,41,15,41,58,5,2,70,4,43,22,99,9,7,27,27,12,17,14,17,16,-1,2,-17,-2,1,1,-3,-3,5,20,22,-5,1.0,0.4,0.6,0.3020833333333333,0.1111111111111111,0.1909722222222222,0.1206896551724138,0.2926829268292683,-0.17199327165685446,0.06896551724137931,0.04878048780487805,0.02018502943650126,12,18,-6,76,53,129,0.053811659192825115,0.07929515418502203,-0.025483494992196917,-21,-21,0,3,0,19.333333333333332,13.666666666666666,5.666666666666666,25.333333333333332,17.666666666666668,7.666666666666664,43.0,4.0,6.0,-2.0,5.405405405405405,3.4482758620689653,1.95712954333644,65,77,-12,69.33333333333333,25.333333333333332,17.805555555555557,6.31111111111111,65.66666666666667,21.333333333333332,16.538888888888888,5.483333333333333,3.666666666666657,4.0,1.2666666666666693,0.8277777777777766,0,23,0.8260869565217391,0.8,67.91304347826087,21.869565217391305,0.27134627871643147,1.0,23,0.43478260869565216,0.6,61.47826086956522,24.0,0.19835596485387275,0.3333333333333333,0,0.391304347826087,0.20000000000000007,6.434782608695656,-2.1304347826086953,0.07299031386255872,0.6666666666666667,1,1.0,1.0,5,0.6,1.0
6668,2017/2018,Volley Wrocław,Proxima Kraków,3:2,2,3,0,82,36,82,108,9,5,107,3,47,24,179,17,14,62,35,15,80,38,80,113,6,3,99,5,33,22,171,14,15,63,37,14,2,-2,2,-5,3,2,8,-2,14,2,8,3,-1,-1,-2,1,0.5555555555555556,0.5,0.05555555555555558,0.17318435754189945,0.19883040935672514,-0.025646051814825682,0.18292682926829268,0.175,0.00792682926829269,0.06097560975609756,0.0375,0.02347560975609756,29,25,4,107,109,216,0.07360406091370558,0.06527415143603134,0.008329909477674244,-23,-11,-12,5,2,16.4,16.0,0.3999999999999986,21.4,21.8,-0.40000000000000213,43.2,5.8,5.0,0.7999999999999998,4.62962962962963,2.6548672566371683,1.9747623729924615,121,114,7,63.333333333333336,27.666666666666668,15.305555555555555,7.138888888888888,55.666666666666664,28.333333333333332,15.111111111111109,7.861111111111112,7.666666666666671,-0.6666666666666643,0.19444444444444642,-0.7222222222222232,0,23,0.34782608695652173,0.2,58.08695652173913,25.347826086956523,0.14791859830898504,0.0,22,0.5,0.2,59.90909090909091,22.90909090909091,0.1684690792732445,0.3333333333333333,1,-0.15217391304347827,0.0,-1.822134387351774,2.4387351778656132,-0.02055048096425946,-0.3333333333333333,1,0.0,0.0,1,0.0,0.0
6669,2017/2018,MKS Dąbrowa Górnicza,Budowlani Toruń,3:1,1,3,0,58,16,58,79,11,4,90,7,45,29,120,10,15,45,38,9,72,36,72,96,6,7,68,4,40,22,119,10,9,50,42,15,-14,-20,-14,-17,5,-3,22,3,5,7,1,0,6,-5,-4,-6,0.36363636363636365,1.1666666666666667,-0.8030303030303031,0.16666666666666666,0.2605042016806723,-0.09383753501400563,0.15517241379310345,0.20833333333333334,-0.05316091954022989,0.06896551724137931,0.09722222222222222,-0.028256704980842914,28,20,8,78,100,178,0.09688581314878893,0.0706713780918728,0.026214435056916133,-16,-18,2,4,1,14.5,18.0,-3.5,19.5,25.0,-5.5,44.5,7.0,5.0,2.0,5.063291139240507,7.291666666666667,-2.2283755274261603,105,77,28,54.666666666666664,24.0,13.350000000000001,5.927777777777777,37.333333333333336,20.666666666666668,11.111111111111109,6.416666666666665,17.33333333333333,3.333333333333332,2.2388888888888925,-0.48888888888888804,0,23,0.13043478260869565,0.0,52.43478260869565,26.0,0.1314785428564863,0.0,22,0.3181818181818182,0.2,53.81818181818182,22.045454545454547,0.15413334493765116,0.3333333333333333,1,-0.18774703557312253,-0.2,-1.3833992094861713,3.9545454545454533,-0.022654802081164854,-0.3333333333333333,1,0.0,0.0,3,0.6666666666666666,0.0
6670,2017/2018,ŁKS Commercecon Łódź,Chemik Police,3:2,2,3,0,80,35,80,106,8,5,95,8,41,23,157,11,13,58,37,17,80,32,80,102,7,8,98,5,45,24,169,14,17,59,35,13,0,3,0,4,1,-3,-3,3,-4,-1,-12,-3,-4,-1,2,4,0.625,1.1428571428571428,-0.5178571428571428,0.21656050955414013,0.16568047337278108,0.050880036181359056,0.2125,0.1625,0.04999999999999999,0.0625,0.1,-0.037500000000000006,27,26,1,106,107,213,0.07541899441340782,0.07046070460704607,0.00495828980636176,-18,-21,3,5,2,16.0,16.0,0.0,21.2,21.4,-0.1999999999999993,42.6,5.4,5.2,0.20000000000000018,4.716981132075472,7.8431372549019605,-3.1261561228264885,108,115,-7,61.0,21.666666666666668,18.277777777777782,6.305555555555556,75.66666666666667,29.0,17.566666666666666,6.783333333333332,-14.666666666666671,-7.333333333333332,0.7111111111111157,-0.4777777777777761,0,23,0.8695652173913043,1.0,64.73913043478261,21.869565217391305,0.27010148022919667,1.0,22,0.9090909090909091,0.8,65.9090909090909,24.09090909090909,0.28609454685421337,1.0,1,-0.03952569169960474,0.19999999999999996,-1.1699604743082972,-2.2213438735177853,-0.015993066625016705,0.0,1,0.0,0.0,3,0.0,0.0
6671,2017/2018,Chemik Police,Budowlani Łódź,3:0,3,0,1,51,27,51,74,7,4,44,7,32,21,88,3,7,41,47,6,44,14,44,56,12,7,67,4,33,13,82,6,6,30,37,7,7,13,7,18,-5,-3,-23,3,-1,8,6,-3,1,11,10,-1,0.5714285714285714,0.5833333333333334,-0.011904761904761973,0.3522727272727273,0.21951219512195122,0.13276053215077607,0.11764705882352941,0.1590909090909091,-0.04144385026737968,0.0784313725490196,0.1590909090909091,-0.08065953654188948,17,22,-5,73,61,134,0.0825242718446602,0.1073170731707317,-0.024792801326071506,-11,-20,9,3,0,17.0,14.666666666666666,2.333333333333334,24.333333333333332,20.333333333333332,4.0,44.666666666666664,5.666666666666667,7.333333333333333,-1.666666666666666,5.405405405405405,12.5,-7.094594594594595,51,73,-22,55.666666666666664,20.0,16.47222222222222,5.888888888888889,49.666666666666664,15.0,16.555555555555557,5.0,6.0,5.0,-0.0833333333333357,0.8888888888888893,0,23,0.9130434782608695,0.8,66.52173913043478,24.17391304347826,0.2808591523550206,1.0,23,0.6956521739130435,0.6,64.82608695652173,20.0,0.25987208541400714,0.3333333333333333,0,0.21739130434782605,0.20000000000000007,1.6956521739130466,4.173913043478262,0.020987066941013488,0.6666666666666667,1,1.0,1.0,7,0.8571428571428571,1.0
6672,2017/2018,Budowlani Toruń,ŁKS Commercecon Łódź,3:0,0,3,0,31,9,31,49,7,5,66,6,42,14,88,14,5,24,27,2,50,25,50,74,8,6,42,5,35,17,80,8,2,39,49,5,-19,-16,-19,-25,-1,-1,24,1,7,-3,8,6,3,-15,-22,-3,0.7142857142857143,0.75,-0.0357142857142857,0.056818181818181816,0.3625,-0.30568181818181817,0.06451612903225806,0.1,-0.03548387096774194,0.16129032258064516,0.12,0.04129032258064516,27,21,6,52,77,129,0.1330049261083744,0.10714285714285714,0.02586206896551725,-28,-18,-10,3,0,10.333333333333334,16.666666666666668,-6.333333333333334,17.333333333333332,25.666666666666668,-8.333333333333336,43.0,9.0,7.0,2.0,10.204081632653061,8.108108108108109,2.0959735245449522,71,44,27,53.666666666666664,18.666666666666668,15.888888888888888,5.472222222222221,72.66666666666667,25.333333333333332,15.766666666666666,5.366666666666666,-19.000000000000007,-6.666666666666664,0.12222222222222179,0.10555555555555518,0,23,0.34782608695652173,0.4,54.608695652173914,21.956521739130434,0.15875816479604338,0.6666666666666666,24,0.8333333333333334,0.8,65.375,22.083333333333332,0.2678706064510693,0.6666666666666666,-1,-0.48550724637681164,-0.4,-10.766304347826086,-0.12681159420289845,-0.10911244165502593,0.0,1,0.0,0.0,3,0.3333333333333333,0.0
6673,2017/2018,Proxima Kraków,MKS Dąbrowa Górnicza,3:0,3,0,1,50,28,50,73,8,3,42,3,29,14,91,6,4,43,47,4,35,13,35,52,10,3,65,3,37,11,91,11,4,28,31,4,15,15,15,21,-2,0,-23,0,-8,3,0,-5,0,15,16,0,0.375,0.3,0.07500000000000001,0.3626373626373626,0.14285714285714285,0.21978021978021978,0.08,0.11428571428571428,-0.03428571428571428,0.06,0.08571428571428572,-0.025714285714285717,17,24,-7,74,52,126,0.0825242718446602,0.11538461538461539,-0.03286034353995519,-15,-26,11,3,0,16.666666666666668,11.666666666666666,5.000000000000002,24.666666666666668,17.333333333333332,7.333333333333336,42.0,5.666666666666667,8.0,-2.333333333333333,4.10958904109589,5.769230769230769,-1.6596417281348792,46,69,-23,65.33333333333333,23.0,15.216666666666667,5.366666666666667,60.0,31.333333333333332,16.444444444444443,8.805555555555555,5.333333333333329,-8.333333333333332,-1.227777777777776,-3.438888888888888,0,23,0.5217391304347826,0.4,60.78260869565217,23.0,0.16978913710296106,0.6666666666666666,24,0.125,0.0,52.666666666666664,26.083333333333332,0.13294471468191046,0.0,-1,0.3967391304347826,0.4,8.115942028985508,-3.083333333333332,0.0368444224210506,0.6666666666666666,1,1.0,1.0,1,1.0,1.0
6674,2017/2018,Muszynianka Muszyna,Volley Wrocław,3:1,3,1,1,74,29,74,96,11,5,83,7,36,20,131,9,5,59,45,10,66,24,66,91,8,7,85,5,42,31,129,11,10,54,42,5,8,5,8,5,3,-2,-2,2,-6,-11,2,-2,-5,5,3,5,0.45454545454545453,0.875,-0.42045454545454547,0.3435114503816794,0.2558139534883721,0.0876974968933073,0.13513513513513514,0.07575757575757576,0.05937755937755938,0.06756756756756757,0.10606060606060606,-0.03849303849303849,27,24,3,98,93,191,0.08709677419354839,0.07868852459016394,0.008408249603384446,-16,-11,-5,4,1,18.5,16.5,2.0,24.5,23.25,1.25,47.75,6.75,6.0,0.75,5.208333333333334,7.6923076923076925,-2.4839743589743586,88,95,-7,62.666666666666664,28.666666666666668,14.399999999999997,6.633333333333333,48.0,24.666666666666668,14.361111111111109,7.4444444444444455,14.666666666666664,4.0,0.03888888888888786,-0.8111111111111127,0,24,0.4166666666666667,0.4,60.625,23.75,0.19472076261459104,0.0,24,0.3333333333333333,0.2,59.083333333333336,25.5,0.14897133827702314,0.0,0,0.08333333333333337,0.2,1.5416666666666643,-1.75,0.0457494243375679,0.0,1,1.0,1.0,5,0.2,1.0
6675,2017/2018,PTPS Piła,Developres Rzeszów,3:1,1,3,0,58,18,58,82,6,3,93,3,42,25,153,13,22,48,31,7,73,36,73,97,4,3,76,3,50,14,135,12,7,48,36,22,-15,-18,-15,-15,2,0,17,0,-8,11,18,1,15,0,-5,-15,0.5,0.75,-0.25,0.08496732026143791,0.21481481481481482,-0.1298474945533769,0.1206896551724138,0.3013698630136986,-0.1806802078412848,0.05172413793103448,0.0410958904109589,0.01062824752007558,22,19,3,77,95,172,0.06707317073170732,0.06168831168831169,0.005384859043395633,-17,-36,19,4,1,14.5,18.25,-3.75,19.25,23.75,-4.5,43.0,5.5,4.75,0.75,3.6585365853658534,3.0927835051546393,0.5657530802112141,115,83,32,64.33333333333333,20.333333333333332,17.583333333333332,5.388888888888889,69.33333333333333,22.0,18.888888888888886,6.055555555555556,-5.0,-1.6666666666666679,-1.3055555555555536,-0.666666666666667,0,24,0.625,0.8,63.375,21.791666666666668,0.208901555014555,1.0,24,0.8333333333333334,0.8,67.5,21.458333333333332,0.272626989325469,1.0,0,-0.20833333333333337,0.0,-4.125,0.3333333333333357,-0.06372543431091401,0.0,1,0.0,0.0,5,0.6,0.0
6676,2017/2018,Proxima Kraków,Chemik Police,3:0,0,3,0,37,14,37,56,7,5,70,5,37,17,108,11,8,24,22,8,52,28,52,73,3,5,49,5,33,17,109,9,8,39,36,8,-15,-14,-15,-17,4,0,21,0,4,0,-1,2,0,-15,-14,0,0.7142857142857143,1.6666666666666667,-0.9523809523809524,0.046296296296296294,0.2018348623853211,-0.15553856608902483,0.21621621621621623,0.15384615384615385,0.062370062370062374,0.13513513513513514,0.09615384615384616,0.03898128898128898,23,17,6,54,75,129,0.09829059829059829,0.0735930735930736,0.02469752469752469,-20,-16,-4,3,0,12.333333333333334,17.333333333333332,-4.999999999999998,18.0,25.0,-7.0,43.0,7.666666666666667,5.666666666666667,2.0,8.928571428571429,6.8493150684931505,2.0792563600782783,78,57,21,58.0,21.333333333333332,14.772222222222224,5.422222222222222,79.33333333333333,28.666666666666668,17.150000000000002,6.266666666666666,-21.33333333333333,-7.333333333333336,-2.377777777777778,-0.8444444444444441,0,24,0.5416666666666666,0.6,60.333333333333336,22.75,0.17782447983356112,0.6666666666666666,24,0.9166666666666666,1.0,65.875,23.875,0.28383471797659177,1.0,0,-0.375,-0.4,-5.541666666666664,-1.125,-0.10601023814303065,-0.33333333333333337,1,0.0,0.0,1,0.0,0.0
6677,2017/2018,Pałac Bydgoszcz,KSZO Ostrowiec,3:1,1,3,0,58,19,58,82,5,2,87,14,44,30,141,12,13,43,30,13,81,37,81,98,11,14,77,2,56,37,139,8,13,54,39,13,-23,-18,-23,-16,-6,-12,10,12,-12,-7,2,4,0,-11,-9,0,0.4,1.2727272727272727,-0.8727272727272727,0.1276595744680851,0.23741007194244604,-0.10975049747436094,0.22413793103448276,0.16049382716049382,0.06364410387398894,0.034482758620689655,0.1728395061728395,-0.13835674755214983,31,21,10,79,112,191,0.1,0.06687898089171974,0.03312101910828026,-14,-19,5,4,1,14.5,20.25,-5.75,19.75,28.0,-8.25,47.75,7.75,5.25,2.5,2.4390243902439024,14.285714285714285,-11.846689895470382,100,90,10,53.0,26.0,14.511111111111113,7.377777777777777,66.33333333333333,22.333333333333332,16.944444444444443,5.683333333333334,-13.333333333333329,3.666666666666668,-2.43333333333333,1.6944444444444438,0,24,0.3333333333333333,0.2,56.375,23.041666666666668,0.1731301846497658,0.3333333333333333,24,0.375,0.4,57.541666666666664,21.458333333333332,0.17883346484625384,0.3333333333333333,0,-0.041666666666666685,-0.2,-1.1666666666666643,1.5833333333333357,-0.005703280196488053,0.0,1,1.0,1.0,5,0.6,1.0
6678,2017/2018,BKS Bielsko-Biała,Legionovia,3:2,2,3,0,75,29,75,99,10,9,101,7,37,18,142,9,16,54,38,12,85,39,85,109,8,7,89,9,35,18,147,11,12,62,42,16,-10,-10,-10,-10,2,2,12,-2,2,0,-5,-2,4,-8,-4,-4,0.9,0.875,0.025000000000000022,0.20422535211267606,0.2653061224489796,-0.06108077033630355,0.16,0.18823529411764706,-0.028235294117647053,0.12,0.08235294117647059,0.03764705882352941,26,28,-2,103,111,214,0.07602339181286549,0.08115942028985507,-0.005136028476989574,-19,-17,-2,5,2,15.0,17.0,-2.0,20.6,22.2,-1.5999999999999979,42.8,5.2,5.6,-0.39999999999999947,9.090909090909092,6.422018348623854,2.668890742285238,117,101,16,61.666666666666664,18.666666666666668,18.63888888888889,5.5,66.66666666666667,28.0,14.299999999999997,6.0,-5.000000000000007,-9.333333333333332,4.338888888888892,-0.5,0,24,0.4166666666666667,0.8,62.041666666666664,25.166666666666668,0.18594657060279393,0.6666666666666666,24,0.25,0.4,57.5,25.416666666666668,0.15492633342526563,0.3333333333333333,0,0.16666666666666669,0.4,4.541666666666664,-0.25,0.031020237177528304,0.3333333333333333,1,0.0,0.0,5,0.6,0.0
6679,2017/2018,Budowlani Łódź,BKS Bielsko-Biała,3:0,0,3,0,43,15,43,67,5,0,63,4,59,38,96,12,10,34,35,9,55,21,55,74,11,4,62,0,53,31,99,8,9,41,41,10,-12,-6,-12,-7,-6,-4,1,4,6,7,-3,4,1,-7,-6,-1,0.0,0.36363636363636365,-0.36363636363636365,0.125,0.24242424242424243,-0.11742424242424243,0.20930232558139536,0.18181818181818182,0.027484143763213537,0.0,0.07272727272727272,-0.07272727272727272,21,19,2,62,76,138,0.09292035398230089,0.08085106382978724,0.012069290152513651,-21,-22,1,3,0,14.333333333333334,18.333333333333332,-3.9999999999999982,20.666666666666668,25.333333333333332,-4.666666666666664,46.0,7.0,6.333333333333333,0.666666666666667,0.0,5.405405405405405,-5.405405405405405,73,71,2,70.66666666666667,20.666666666666668,19.2,5.51111111111111,52.333333333333336,26.333333333333332,12.533333333333333,6.422222222222222,18.333333333333336,-5.666666666666664,6.666666666666666,-0.9111111111111114,0,24,0.6666666666666666,0.4,63.958333333333336,20.083333333333332,0.25819042331850484,0.3333333333333333,25,0.4,0.6,62.56,25.2,0.1866777218631892,0.3333333333333333,-1,0.2666666666666666,-0.19999999999999996,1.3983333333333334,-5.116666666666667,0.07151270145531563,0.0,1,1.0,1.0,7,0.8571428571428571,1.0
6680,2017/2018,Legionovia,KSZO Ostrowiec,3:0,3,0,1,58,29,58,73,8,5,49,1,47,33,94,5,4,40,43,13,38,9,38,54,5,1,65,5,43,23,99,9,13,33,33,4,20,20,20,19,3,4,-16,-4,4,10,-5,-4,-9,7,10,9,0.625,0.2,0.425,0.32978723404255317,0.1111111111111111,0.21867612293144206,0.22413793103448276,0.10526315789473684,0.11887477313974593,0.08620689655172414,0.02631578947368421,0.059891107078039935,14,19,-5,77,52,129,0.06481481481481481,0.0871559633027523,-0.022341148487937487,-14,-20,6,3,0,19.333333333333332,12.666666666666666,6.666666666666666,25.666666666666668,17.333333333333332,8.333333333333336,43.0,4.666666666666667,6.333333333333333,-1.666666666666666,6.8493150684931505,1.8518518518518516,4.9974632166412984,53,78,-25,60.333333333333336,28.333333333333332,15.572222222222223,6.966666666666666,71.33333333333333,21.0,18.194444444444443,5.3500000000000005,-10.999999999999993,7.333333333333332,-2.62222222222222,1.6166666666666654,0,25,0.28,0.4,58.6,25.52,0.15934152498621418,0.6666666666666666,25,0.4,0.6,58.48,21.44,0.18117652913010154,0.6666666666666666,0,-0.12,-0.19999999999999996,0.12000000000000455,4.079999999999998,-0.021835004143887365,0.0,1,0.0,0.0,9,0.5555555555555556,0.0
6681,2017/2018,Pałac Bydgoszcz,Developres Rzeszów,3:0,0,3,0,38,13,38,58,2,3,69,10,39,22,118,12,15,30,25,5,57,30,57,75,6,10,56,3,46,25,95,8,5,32,34,15,-19,-17,-19,-17,-4,-7,13,7,-7,-3,23,4,10,-2,-9,-10,1.5,1.6666666666666667,-0.16666666666666674,0.025423728813559324,0.2,-0.1745762711864407,0.13157894736842105,0.2631578947368421,-0.13157894736842105,0.07894736842105263,0.17543859649122806,-0.09649122807017543,24,17,7,55,81,136,0.09795918367346938,0.0752212389380531,0.02273794473541628,-17,-21,4,3,0,12.666666666666666,19.0,-6.333333333333334,18.333333333333332,27.0,-8.666666666666668,45.333333333333336,8.0,5.666666666666667,2.333333333333333,5.172413793103448,13.333333333333334,-8.160919540229886,84,61,23,56.666666666666664,28.0,14.122222222222225,7.183333333333334,67.33333333333333,20.666666666666668,18.388888888888886,5.722222222222222,-10.666666666666664,7.333333333333332,-4.26666666666666,1.4611111111111112,0,25,0.32,0.2,56.44,23.36,0.17131136024249854,0.3333333333333333,25,0.84,1.0,67.72,21.36,0.27031450234504284,1.0,0,-0.52,-0.8,-11.280000000000001,2.0,-0.0990031421025443,-0.6666666666666667,1,0.0,0.0,8,0.375,0.0
6682,2017/2018,PTPS Piła,Volley Wrocław,3:0,3,0,1,51,31,51,74,2,3,44,3,43,21,90,11,4,39,43,9,33,11,33,51,7,3,72,3,51,12,107,13,9,26,24,4,18,20,18,23,-5,0,-28,0,-8,9,-17,-2,-5,13,19,5,1.5,0.42857142857142855,1.0714285714285714,0.26666666666666666,0.037383177570093455,0.2292834890965732,0.17647058823529413,0.12121212121212122,0.055258467023172914,0.058823529411764705,0.09090909090909091,-0.03208556149732621,16,23,-7,74,49,123,0.07692307692307693,0.1,-0.023076923076923078,-22,-39,17,3,0,17.0,11.0,6.0,24.666666666666668,16.333333333333332,8.333333333333336,41.0,5.333333333333333,7.666666666666667,-2.333333333333334,4.054054054054054,5.88235294117647,-1.8282988871224157,48,81,-33,60.666666666666664,17.0,16.666666666666668,4.555555555555555,57.333333333333336,25.666666666666668,15.638888888888891,7.111111111111112,3.3333333333333286,-8.666666666666668,1.0277777777777768,-2.5555555555555562,0,25,0.6,0.8,63.16,21.8,0.2039441856244303,0.6666666666666666,25,0.32,0.0,59.36,25.44,0.1532450428854771,0.0,0,0.27999999999999997,0.8,3.799999999999997,-3.6400000000000006,0.05069914273895321,0.6666666666666666,1,0.0,0.0,5,0.0,0.0
6683,2017/2018,Muszynianka Muszyna,MKS Dąbrowa Górnicza,3:0,3,0,1,57,31,57,73,6,10,49,0,37,16,85,6,9,31,36,16,36,15,36,53,4,0,67,10,34,17,91,12,16,27,30,9,21,16,21,20,2,10,-18,-10,3,-1,-6,-6,-7,4,6,7,1.6666666666666667,0.0,1.6666666666666667,0.18823529411764706,-0.01098901098901099,0.19922430510665803,0.2807017543859649,0.25,0.030701754385964897,0.17543859649122806,0.0,0.17543859649122806,12,26,-14,83,48,131,0.057971014492753624,0.12322274881516587,-0.06525173432241224,-21,-17,-4,3,0,19.0,12.0,7.0,27.666666666666668,16.0,11.666666666666668,43.666666666666664,4.0,8.666666666666666,-4.666666666666666,13.698630136986301,0.0,13.698630136986301,58,83,-25,71.0,28.333333333333332,16.48333333333333,6.55,54.333333333333336,27.666666666666668,14.555555555555555,7.583333333333333,16.666666666666664,0.6666666666666643,1.9277777777777754,-1.0333333333333332,0,25,0.44,0.4,61.16,23.88,0.20067239012527455,0.3333333333333333,25,0.12,0.0,51.96,26.0,0.13334121180891978,0.0,0,0.32,0.4,9.199999999999996,-2.120000000000001,0.06733117831635477,0.3333333333333333,1,1.0,1.0,5,0.8,1.0
6684,2017/2018,Proxima Kraków,ŁKS Commercecon Łódź,3:1,1,3,0,61,24,61,84,2,5,88,6,44,15,139,11,13,44,32,12,82,37,82,99,11,6,82,5,42,17,151,11,12,63,42,13,-21,-13,-21,-15,-9,-1,6,1,2,-2,-12,0,1,-19,-10,-1,2.5,0.5454545454545454,1.9545454545454546,0.14388489208633093,0.26490066225165565,-0.12101577016532472,0.19672131147540983,0.15853658536585366,0.03818472610955617,0.08196721311475409,0.07317073170731707,0.008796481407437023,19,27,-8,88,101,189,0.06109324758842444,0.08132530120481928,-0.020232053616394838,-29,-25,-4,4,1,15.25,20.5,-5.25,22.0,25.25,-3.25,47.25,4.75,6.75,-2.0,5.952380952380952,6.0606060606060606,-0.10822510822510889,101,94,7,48.0,21.333333333333332,14.41666666666667,6.4444444444444455,67.66666666666667,22.666666666666668,16.98888888888889,5.766666666666666,-19.66666666666667,-1.3333333333333357,-2.572222222222221,0.6777777777777798,0,25,0.52,0.6,59.4,22.76,0.17256335249207055,0.6666666666666666,25,0.84,0.8,64.76,22.04,0.27165578219302655,0.6666666666666666,0,-0.31999999999999995,-0.20000000000000007,-5.3600000000000065,0.7200000000000024,-0.099092429700956,0.0,1,0.0,0.0,1,0.0,0.0
