game_id,season,team_A,team_B,czy_playoff,sets_A,sets_B,number_of_sets,win_A,A_scoreboard_points,B_scoreboard_points,match_total_points,A_set1_points,B_set1_points,A_set2_points,B_set2_points,A_set3_points,B_set3_points,A_set4_points,B_set4_points,A_set5_points,B_set5_points,A_pts_total,A_pts_bp,A_pts_balance,A_srv_total,A_srv_errors,A_srv_aces,A_rec_total,A_rec_errors,A_rec_pos_pct,A_rec_perf_pct,A_atk_total,A_atk_errors,A_atk_blocked,A_atk_points,A_atk_success_pct,A_blk_points,A_actions,A_srv_eff,A_atk_eff,A_blk_share_skill,A_blk_share_impact,A_srv_share_skill,A_srv_share_impact,A_errors_total,A_opp_errors_pts,A_opp_errors_share,A_defense_total,A_pts_rolling3,A_errors_rolling3,A_matches_before,A_win_rate_prev,A_win_rate_last5,A_pts_prev_all,A_errors_prev_all,A_atk_eff_prev_all,A_win_streak_prev3,B_pts_total,B_pts_bp,B_pts_balance,B_srv_total,B_srv_errors,B_srv_aces,B_rec_total,B_rec_errors,B_rec_pos_pct,B_rec_perf_pct,B_atk_total,B_atk_errors,B_atk_blocked,B_atk_points,B_atk_success_pct,B_blk_points,B_actions,B_srv_eff,B_atk_eff,B_blk_share_skill,B_blk_share_impact,B_srv_share_skill,B_srv_share_impact,B_errors_total,B_opp_errors_pts,B_opp_errors_share,B_defense_total,B_pts_rolling3,B_errors_rolling3,B_matches_before,B_win_rate_prev,B_win_rate_last5,B_pts_prev_all,B_errors_prev_all,B_atk_eff_prev_all,B_win_streak_prev3,diff_pts_total,diff_pts_bp,diff_pts_balance,diff_srv_total,diff_srv_errors,diff_srv_aces,diff_rec_total,diff_rec_errors,diff_rec_pos_pct,diff_rec_perf_pct,diff_atk_total,diff_atk_errors,diff_atk_blocked,diff_atk_points,diff_atk_success_pct,diff_blk_points,diff_srv_eff,diff_atk_eff,diff_blk_share_skill,diff_blk_share_impact,diff_srv_share_skill,diff_srv_share_impact,diff_errors_total,diff_opp_errors_pts,diff_opp_errors_share,diff_defense_total,diff_pts_rolling3,diff_errors_rolling3,diff_matches_before,diff_win_rate_prev,diff_win_rate_last5,diff_pts_prev_all,diff_errors_prev_all,diff_atk_eff_prev_all,diff_win_streak_prev3,h2h_matches_before,h2h_win_rate_A,h2h_last_result_A,h2h_matches_before_all,h2h_win_rate_A_all,h2h_last_result_A_all
1001437,2018/2019,Volley Wrocław,Pałac Bydgoszcz,0,1,3,4,0,84,93,177,18,25,23,25,25,18,18.0,25.0,,,70,24,70,84,13,6,89,7,46,24,144,10,8,55,38,9,317,-0.08333333333333333,0.2569444444444444,0.12857142857142856,0.10714285714285714,0.08571428571428572,0.07142857142857142,30,14,0.16666666666666666,97,65.66666666666667,27.333333333333332,8,0.25,0.2,61.25,27.5,0.1639147269475519,0.3333333333333333,62,30,62,92,3,7,71,6,31,20,132,7,9,47,36,8,295,0.043478260869565216,0.23484848484848486,0.12903225806451613,0.08602150537634409,0.11290322580645161,0.07526881720430108,16,31,0.3333333333333333,80,67.0,25.0,8,0.625,1.0,60.625,20.0,0.20390352003693496,1.0,8,-6,8,-8,10,-1,18,1,15,4,12,3,-1,8,2,1,-0.12681159420289856,0.022095959595959558,-0.0004608294930875667,0.021121351766513044,-0.027188940092165895,-0.003840245775729653,14,-17,-0.16666666666666666,17,-1.3333333333333286,2.333333333333332,0,-0.375,-0.8,0.625,7.5,-0.03998879308938305,-0.6666666666666667,0,0.5,0.5,6,0.8333333333333334,0.0
1001438,2018/2019,Legionovia,Pałac Bydgoszcz,0,3,2,5,1,103,105,208,22,25,25,22,16,25,25.0,20.0,15.0,13.0,72,30,72,103,9,5,91,6,38,23,154,10,8,49,32,18,348,-0.038834951456310676,0.2012987012987013,0.25,0.17475728155339806,0.06944444444444445,0.04854368932038835,25,31,0.30097087378640774,99,60.666666666666664,21.333333333333332,8,0.375,0.6,60.125,22.25,0.22029871339000393,0.3333333333333333,82,30,82,105,14,6,94,5,48,29,165,11,18,68,41,8,364,-0.0761904761904762,0.23636363636363636,0.0975609756097561,0.0761904761904762,0.07317073170731707,0.05714285714285714,30,23,0.21904761904761905,112,64.0,18.333333333333332,9,0.6666666666666666,1.0,60.77777777777778,19.555555555555557,0.2073418494604405,1.0,-10,0,-10,-2,-5,-1,-3,1,-10,-6,-11,-1,-10,-19,-9,10,0.03735552473416552,-0.03506493506493505,0.1524390243902439,0.09856680536292187,-0.0037262872628726212,-0.008599167822468792,-5,8,0.0819232547387887,-13,-3.3333333333333357,3.0,-1,-0.29166666666666663,-0.4,-0.6527777777777786,2.694444444444443,0.012956863929563411,-0.6666666666666667,0,0.5,0.5,11,0.2727272727272727,0.0
1001439,2018/2019,Chemik Police,Volley Wrocław,0,3,0,3,1,76,59,135,25,21,25,14,26,24,,,,,59,26,59,75,8,7,51,4,47,23,93,10,5,43,46,9,219,-0.013333333333333334,0.3010752688172043,0.15254237288135594,0.11842105263157894,0.11864406779661017,0.09210526315789473,22,17,0.2236842105263158,56,68.33333333333333,26.333333333333332,9,0.8888888888888888,0.8,66.44444444444444,22.555555555555557,0.2807107076665762,0.6666666666666666,37,12,37,60,9,4,67,7,33,18,89,5,9,28,31,5,216,-0.08333333333333333,0.15730337078651685,0.13513513513513514,0.0847457627118644,0.10810810810810811,0.06779661016949153,21,22,0.3728813559322034,76,69.0,30.0,9,0.2222222222222222,0.2,62.22222222222222,27.77777777777778,0.1742513622249844,0.3333333333333333,22,14,22,15,-1,3,-16,-3,14,5,4,5,-4,15,15,4,0.06999999999999999,0.14377189803068746,0.0174072377462208,0.03367528991971454,0.010535959688502058,0.024308652988403207,1,-5,-0.1491971454058876,-20,-0.6666666666666714,-3.666666666666668,0,0.6666666666666666,0.6000000000000001,4.222222222222221,-5.222222222222221,0.10645934544159177,0.3333333333333333,0,0.5,0.5,6,0.6666666666666666,1.0
1001440,2018/2019,ŁKS Commercecon Łódź,KSZO Ostrowiec,0,3,0,3,1,75,64,139,25,21,25,23,25,20,,,,,52,25,52,74,11,5,60,2,43,30,106,9,6,44,42,3,240,-0.08108108108108109,0.27358490566037735,0.057692307692307696,0.04,0.09615384615384616,0.06666666666666667,22,23,0.30666666666666664,66,56.666666666666664,17.333333333333332,9,0.8888888888888888,0.8,66.77777777777777,21.555555555555557,0.26986543437270855,1.0,41,16,41,65,5,2,63,5,43,17,88,7,3,33,38,6,216,-0.046153846153846156,0.26136363636363635,0.14634146341463414,0.09375,0.04878048780487805,0.03125,17,23,0.359375,66,40.0,24.333333333333332,9,0.2222222222222222,0.2,46.77777777777778,25.666666666666668,0.196281251526426,0.3333333333333333,11,9,11,9,6,3,-3,-3,0,13,18,2,3,11,4,-3,-0.03492723492723493,0.012221269296741,-0.08864915572232644,-0.05375,0.04737335834896811,0.035416666666666666,5,0,-0.05270833333333336,0,16.666666666666664,-7.0,0,0.6666666666666666,0.6000000000000001,19.999999999999993,-4.111111111111111,0.07358418284628254,0.6666666666666667,0,0.5,0.5,4,1.0,1.0
1001441,2018/2019,Radomka Radom,Budowlani Łódź,0,2,3,5,0,103,102,205,21,25,25,20,21,25,25.0,17.0,11.0,15.0,69,31,69,104,8,13,83,9,47,25,120,8,21,47,39,9,307,0.04807692307692308,0.15,0.13043478260869565,0.08737864077669903,0.18840579710144928,0.1262135922330097,25,34,0.3300970873786408,104,66.66666666666667,26.333333333333332,9,0.3333333333333333,0.6,57.888888888888886,26.22222222222222,0.17286048149043542,0.6666666666666666,82,34,82,101,18,9,96,13,39,26,116,13,9,52,45,21,313,-0.0891089108910891,0.25862068965517243,0.25609756097560976,0.20588235294117646,0.10975609756097561,0.08823529411764706,44,20,0.19607843137254902,105,65.33333333333333,27.333333333333332,8,0.75,0.6,66.375,26.0,0.2635090695802164,0.6666666666666666,-13,-3,-13,3,-10,4,-13,-4,8,-1,4,-5,12,-5,-6,-12,0.13718583396801218,-0.10862068965517244,-0.1256627783669141,-0.11850371216447743,0.07864969954047367,0.037978298115362644,-19,14,0.13401865600609178,-1,1.3333333333333428,-1.0,1,-0.4166666666666667,0.0,-8.486111111111114,0.22222222222222143,-0.09064858808978099,0.0,0,0.5,0.5,0,0.5,0.5
1001442,2018/2019,Developres Rzeszów,BKS Bielsko-Biała,0,3,0,3,1,75,38,113,25,11,25,11,25,16,,,,,62,37,62,73,6,8,34,2,38,17,84,2,3,40,48,14,191,0.0273972602739726,0.4166666666666667,0.22580645161290322,0.18666666666666668,0.12903225806451613,0.10666666666666667,10,13,0.17333333333333334,37,66.0,24.0,8,0.875,1.0,65.625,21.75,0.26474764840306064,1.0,27,7,27,40,6,2,67,18,33,16,85,7,14,22,26,3,192,-0.1,0.011764705882352941,0.1111111111111111,0.07894736842105263,0.07407407407407407,0.05263157894736842,31,11,0.2894736842105263,81,58.333333333333336,24.0,7,0.2857142857142857,0.2,56.57142857142857,25.285714285714285,0.20650100094720836,0.0,35,30,35,33,0,6,-33,-16,5,1,-1,-5,-11,18,22,11,0.1273972602739726,0.40490196078431373,0.11469534050179211,0.10771929824561405,0.054958183990442055,0.054035087719298255,-21,2,-0.11614035087719299,-44,7.666666666666664,0.0,1,0.5892857142857143,0.8,9.05357142857143,-3.5357142857142847,0.058246647455852285,1.0,0,0.5,0.5,6,0.6666666666666666,1.0
1001443,2018/2019,MKS Kalisz,BKS Bielsko-Biała,0,3,2,5,1,107,101,208,25,21,25,13,15,25,27.0,29.0,15.0,13.0,79,36,79,105,8,9,92,5,49,31,162,15,8,58,36,12,359,0.009523809523809525,0.21604938271604937,0.1518987341772152,0.11214953271028037,0.11392405063291139,0.08411214953271028,28,28,0.2616822429906542,100,50.0,21.666666666666668,7,0.14285714285714285,0.0,50.142857142857146,25.714285714285715,0.104652959233244,0.0,69,32,69,101,9,5,97,9,47,27,162,12,12,56,35,8,360,-0.039603960396039604,0.19753086419753085,0.11594202898550725,0.07920792079207921,0.07246376811594203,0.04950495049504951,30,32,0.31683168316831684,109,41.666666666666664,27.666666666666668,8,0.25,0.0,52.875,26.0,0.18215896406410145,0.0,10,4,10,4,-1,4,-5,-4,2,4,0,3,-4,2,1,4,0.04912776991984913,0.018518518518518517,0.03595670519170795,0.032941611918201164,0.04146028251696936,0.03460719903766077,-2,-4,-0.055149440177662656,-9,8.333333333333336,-6.0,-1,-0.10714285714285715,0.0,-2.732142857142854,-0.2857142857142847,-0.07750600483085746,0.0,0,0.5,0.5,0,0.5,0.5
1001444,2018/2019,PTPS Piła,MKS Kalisz,0,3,2,5,1,114,89,203,25,14,25,27,25,11,24.0,26.0,15.0,11.0,83,40,83,113,9,10,77,4,31,13,132,9,7,52,39,21,322,0.008849557522123894,0.2727272727272727,0.25301204819277107,0.18421052631578946,0.12048192771084337,0.08771929824561403,22,31,0.2719298245614035,84,58.333333333333336,20.0,8,0.25,0.2,59.625,22.25,0.2099485374324945,0.0,64,22,64,90,13,4,104,10,38,17,151,16,21,53,35,7,345,-0.1,0.10596026490066225,0.109375,0.07865168539325842,0.0625,0.0449438202247191,39,25,0.2808988764044944,125,42.0,27.5,8,0.25,0.2,53.75,26.0,0.11857751216859466,0.3333333333333333,19,18,19,23,-4,6,-27,-6,-7,-4,-19,-7,-14,-1,4,14,0.1088495575221239,0.16676700782661047,0.14363704819277107,0.10555884092253104,0.05798192771084337,0.04277547802089493,-17,6,-0.00896905184309088,-41,16.333333333333336,-7.5,0,0.0,0.0,5.875,-3.75,0.09137102526389984,-0.3333333333333333,0,0.5,0.5,0,0.5,0.5
1001445,2018/2019,BKS Bielsko-Biała,Legionovia,0,3,1,4,1,97,73,170,25,17,22,25,25,15,25.0,16.0,,,72,35,72,95,11,12,67,5,51,23,123,10,11,47,38,13,285,0.010526315789473684,0.21138211382113822,0.18055555555555555,0.13402061855670103,0.16666666666666666,0.12371134020618557,26,25,0.25773195876288657,78,55.666666666666664,25.0,9,0.2222222222222222,0.0,54.666666666666664,26.444444444444443,0.1838669529678158,0.0,47,18,47,74,7,5,84,12,44,15,117,9,13,31,26,11,275,-0.02702702702702703,0.07692307692307693,0.23404255319148937,0.1506849315068493,0.10638297872340426,0.0684931506849315,28,26,0.3561643835616438,97,59.666666666666664,20.0,9,0.4444444444444444,0.6,61.44444444444444,22.555555555555557,0.21818760093541475,0.6666666666666666,25,17,25,21,4,7,-17,-7,7,8,6,1,-2,16,12,2,0.03755334281650071,0.1344590368980613,-0.053486997635933814,-0.01666431295014828,0.0602836879432624,0.05521818952125407,-2,-1,-0.09843242479875725,-19,-4.0,5.0,0,-0.2222222222222222,-0.6,-6.777777777777779,3.8888888888888857,-0.034320647967598955,-0.6666666666666666,0,0.5,0.5,6,0.5,0.0
1001446,2018/2019,Budowlani Łódź,MKS Kalisz,0,3,0,3,1,75,55,130,25,19,25,22,25,14,,,,,53,27,53,74,9,4,45,1,53,38,79,4,10,35,44,14,198,-0.06756756756756757,0.26582278481012656,0.2641509433962264,0.18666666666666668,0.07547169811320754,0.05333333333333334,14,22,0.29333333333333333,55,63.0,24.333333333333332,9,0.7777777777777778,0.6,68.11111111111111,28.0,0.2629659162552115,0.6666666666666666,40,11,40,55,10,1,65,4,52,32,88,4,14,29,33,10,208,-0.16363636363636364,0.125,0.25,0.18181818181818182,0.025,0.01818181818181818,18,15,0.2727272727272727,79,49.333333333333336,31.333333333333332,9,0.2222222222222222,0.2,54.888888888888886,27.444444444444443,0.11717559580549107,0.3333333333333333,13,16,13,19,-1,3,-20,-3,1,6,-9,0,-4,6,11,4,0.09606879606879606,0.14082278481012656,0.014150943396226412,0.004848484848484852,0.05047169811320754,0.035151515151515156,-4,7,0.020606060606060628,-24,13.666666666666664,-7.0,0,0.5555555555555556,0.39999999999999997,13.222222222222229,0.5555555555555571,0.1457903204497204,0.3333333333333333,0,0.5,0.5,0,0.5,0.5
1001447,2018/2019,KSZO Ostrowiec,PTPS Piła,0,1,3,4,0,90,97,187,24,26,18,25,25,21,23.0,25.0,,,65,26,65,91,11,6,92,11,38,23,154,9,10,48,31,11,337,-0.054945054945054944,0.18831168831168832,0.16923076923076924,0.12222222222222222,0.09230769230769231,0.06666666666666667,31,25,0.2777777777777778,102,45.0,21.666666666666668,10,0.2,0.2,46.2,24.8,0.20278949001014707,0.0,70,32,70,96,4,11,80,6,41,20,146,14,11,49,34,10,322,0.07291666666666667,0.1643835616438356,0.14285714285714285,0.10309278350515463,0.15714285714285714,0.1134020618556701,24,27,0.27835051546391754,91,60.0,22.666666666666668,9,0.3333333333333333,0.4,62.22222222222222,22.22222222222222,0.21692395246524765,0.3333333333333333,-5,-6,-5,-5,7,-5,12,5,-3,3,8,-5,-1,-1,-3,1,-0.1278617216117216,0.02392812666785271,0.02637362637362639,0.019129438717067584,-0.06483516483516483,-0.04673539518900344,7,-2,-0.000572737686139746,11,-15.0,-1.0,1,-0.1333333333333333,-0.2,-16.02222222222222,2.5777777777777793,-0.014134462455100583,-0.3333333333333333,0,0.5,0.5,6,0.16666666666666666,0.0
1001448,2018/2019,Developres Rzeszów,Volley Wrocław,0,3,0,3,1,75,52,127,25,10,25,22,25,20,,,,,56,30,56,74,2,5,43,1,51,23,87,4,6,42,48,9,204,0.04054054054054054,0.367816091954023,0.16071428571428573,0.12,0.08928571428571429,0.06666666666666667,7,19,0.25333333333333335,49,66.33333333333333,20.0,9,0.8888888888888888,1.0,65.22222222222223,20.444444444444443,0.2816275393212391,1.0,45,12,45,53,10,1,72,5,39,11,94,8,9,38,40,6,219,-0.16981132075471697,0.22340425531914893,0.13333333333333333,0.11538461538461539,0.022222222222222223,0.019230769230769232,23,7,0.1346153846153846,81,58.0,26.0,10,0.2,0.2,59.7,27.1,0.17255656308113765,0.3333333333333333,11,18,11,21,-8,4,-29,-4,12,12,-7,-4,-3,4,8,3,0.21035186129525751,0.14441183663487406,0.027380952380952395,0.0046153846153846045,0.06706349206349206,0.047435897435897434,-16,12,0.11871794871794875,-32,8.333333333333329,-6.0,-1,0.6888888888888889,0.8,5.522222222222226,-6.6555555555555586,0.10907097624010142,0.6666666666666667,0,0.5,0.5,8,0.625,1.0
1001449,2018/2019,Pałac Bydgoszcz,Radomka Radom,0,3,1,4,1,95,79,174,25,22,20,25,25,18,25.0,14.0,,,67,32,67,94,10,3,66,5,36,9,134,6,9,51,38,13,294,-0.07446808510638298,0.26865671641791045,0.19402985074626866,0.1368421052631579,0.04477611940298507,0.031578947368421054,21,28,0.29473684210526313,75,62.666666666666664,14.333333333333334,10,0.6,0.8,62.9,20.6,0.2102440281507601,0.6666666666666666,59,20,59,80,14,5,84,3,52,27,123,12,13,45,37,9,287,-0.1125,0.16260162601626016,0.15254237288135594,0.11392405063291139,0.0847457627118644,0.06329113924050633,29,20,0.25316455696202533,97,52.333333333333336,27.0,10,0.3,0.4,59.0,26.1,0.1705744333413919,0.6666666666666666,8,12,8,14,-4,-2,-18,2,-16,-18,11,-6,-4,6,1,4,0.03803191489361703,0.10605509040165029,0.04148747786491272,0.022918054630246515,-0.03996964330887933,-0.03171219187208528,-8,8,0.0415722851432378,-22,10.333333333333329,-12.666666666666666,0,0.3,0.4,3.8999999999999986,-5.5,0.039669594809368186,0.0,0,0.5,0.5,0,0.5,0.5
1001450,2018/2019,Chemik Police,ŁKS Commercecon Łódź,0,3,0,3,1,75,59,134,25,23,25,16,25,20,,,,,62,29,62,73,8,10,54,2,50,26,103,5,5,44,43,8,230,0.0273972602739726,0.3300970873786408,0.12903225806451613,0.10666666666666667,0.16129032258064516,0.13333333333333333,15,13,0.17333333333333334,59,70.0,29.333333333333332,10,0.9,0.8,65.7,22.5,0.28274716378163894,0.6666666666666666,42,15,42,61,7,2,65,10,29,21,95,3,8,35,37,5,221,-0.08196721311475409,0.25263157894736843,0.11904761904761904,0.0847457627118644,0.047619047619047616,0.03389830508474576,20,17,0.288135593220339,73,74.33333333333333,25.0,10,0.9,1.0,65.3,21.6,0.27023738150147547,1.0,20,14,20,12,1,8,-11,-8,21,5,8,2,-3,9,6,3,0.1093644733887267,0.07746550843127237,0.009984639016897084,0.02192090395480227,0.11367127496159754,0.09943502824858758,-5,-4,-0.11480225988700565,-14,-4.333333333333329,4.333333333333332,0,0.0,-0.19999999999999996,0.4000000000000057,0.8999999999999986,0.012509782280163473,-0.33333333333333337,0,0.5,0.5,6,1.0,1.0
1001451,2018/2019,Legionovia,Chemik Police,0,1,3,4,0,78,93,171,17,25,16,25,25,18,20.0,25.0,,,58,21,58,79,6,8,86,9,37,22,123,6,12,42,34,8,288,0.02531645569620253,0.1951219512195122,0.13793103448275862,0.10256410256410256,0.13793103448275862,0.10256410256410256,21,20,0.2564102564102564,98,68.33333333333333,23.666666666666668,10,0.4,0.4,60.0,23.1,0.20406114853418095,0.6666666666666666,79,41,79,92,6,9,73,8,47,27,136,9,8,58,43,12,301,0.03260869565217391,0.3014705882352941,0.1518987341772152,0.12903225806451613,0.11392405063291139,0.0967741935483871,23,14,0.15053763440860216,81,63.666666666666664,18.333333333333332,11,0.9090909090909091,0.8,65.36363636363636,21.818181818181817,0.28705170229045734,1.0,-21,-20,-21,-13,0,-1,13,1,-10,-5,-13,-3,4,-16,-9,-4,-0.007292239955971381,-0.1063486370157819,-0.013967699694456576,-0.026468155500413565,0.02400698384984723,0.0057899090157154665,-2,6,0.10587262200165423,17,4.666666666666664,5.333333333333336,-1,-0.509090909090909,-0.4,-5.36363636363636,1.2818181818181849,-0.0829905537562764,-0.33333333333333337,1,0.0,0.0,7,0.0,0.0
1001452,2018/2019,Pałac Bydgoszcz,ŁKS Commercecon Łódź,0,3,1,4,1,101,90,191,26,24,25,27,25,23,25.0,16.0,,,81,35,81,100,8,8,82,4,39,18,154,8,13,63,41,10,336,0.0,0.2727272727272727,0.12345679012345678,0.09900990099009901,0.09876543209876543,0.07920792079207921,20,20,0.19801980198019803,95,59.666666666666664,14.0,11,0.6363636363636364,0.8,63.27272727272727,20.636363636363637,0.21555427253868287,0.6666666666666666,65,23,65,91,9,4,92,8,54,24,137,7,10,48,35,13,320,-0.054945054945054944,0.22627737226277372,0.2,0.14444444444444443,0.06153846153846154,0.044444444444444446,24,25,0.2777777777777778,102,63.0,24.0,11,0.8181818181818182,0.8,63.18181818181818,21.454545454545453,0.2686368539965566,0.6666666666666666,16,12,16,9,-1,4,-10,-4,-15,-6,17,1,3,15,6,-3,0.054945054945054944,0.04644990046449898,-0.07654320987654323,-0.045434543454345416,0.037226970560303885,0.03476347634763476,-4,-5,-0.07975797579757976,-7,-3.3333333333333357,-10.0,0,-0.18181818181818188,0.0,0.09090909090909349,-0.8181818181818166,-0.053082581457873756,0.0,1,0.0,0.0,5,0.2,0.0
1001453,2018/2019,Volley Wrocław,Radomka Radom,0,1,3,4,0,91,99,190,25,22,25,27,23,25,18.0,25.0,,,70,25,70,92,4,6,89,7,30,13,132,11,12,52,39,12,313,0.021739130434782608,0.2196969696969697,0.17142857142857143,0.13186813186813187,0.08571428571428572,0.06593406593406594,22,21,0.23076923076923078,101,61.666666666666664,27.666666666666668,11,0.18181818181818182,0.2,58.36363636363637,26.727272727272727,0.17717908055732048,0.0,75,26,75,98,9,7,88,6,39,18,138,7,12,56,41,12,324,-0.02040816326530612,0.26811594202898553,0.16,0.12121212121212122,0.09333333333333334,0.0707070707070707,22,24,0.24242424242424243,100,58.0,29.666666666666668,11,0.2727272727272727,0.4,59.0,26.363636363636363,0.16984963267547085,0.3333333333333333,-5,-1,-5,-6,-5,-1,1,1,-9,-5,-6,4,0,-4,-2,0,0.042147293700088725,-0.048418972332015836,0.011428571428571427,0.010656010656010656,-0.0076190476190476225,-0.004773004773004769,0,-3,-0.011655011655011649,1,3.6666666666666643,-2.0,0,-0.09090909090909088,-0.2,-0.6363636363636331,0.3636363636363633,0.007329447881849638,-0.3333333333333333,1,0.0,0.0,1,0.0,0.0
1001454,2018/2019,Legionovia,MKS Kalisz,0,3,1,4,1,93,72,165,25,21,18,25,25,14,25.0,12.0,,,70,37,70,92,11,5,66,2,38,26,139,6,3,57,41,8,297,-0.06521739130434782,0.34532374100719426,0.11428571428571428,0.08602150537634409,0.07142857142857142,0.053763440860215055,19,23,0.24731182795698925,69,68.66666666666667,26.333333333333332,11,0.36363636363636365,0.4,59.81818181818182,22.90909090909091,0.20324849423284744,0.3333333333333333,53,21,53,73,7,2,81,5,21,12,145,12,8,48,33,3,299,-0.0684931506849315,0.19310344827586207,0.05660377358490566,0.041666666666666664,0.03773584905660377,0.027777777777777776,24,19,0.2638888888888889,89,45.0,27.333333333333332,10,0.2,0.2,53.4,26.5,0.11795803622494197,0.3333333333333333,17,16,17,19,4,3,-15,-3,17,14,-6,-6,-5,9,8,5,0.0032757593805836788,0.1522202927313322,0.05768194070080862,0.04435483870967743,0.03369272237196765,0.02598566308243728,-5,4,-0.016577060931899645,-20,23.66666666666667,-1.0,1,0.16363636363636364,0.2,6.4181818181818215,-3.59090909090909,0.08529045800790547,0.0,0,0.5,0.5,0,0.5,0.5
1001455,2018/2019,KSZO Ostrowiec,Developres Rzeszów,0,0,3,3,0,43,75,118,11,25,16,25,16,25,,,,,25,5,25,43,5,2,67,3,53,19,92,9,16,20,22,3,202,-0.06976744186046512,-0.05434782608695652,0.12,0.06976744186046512,0.08,0.046511627906976744,17,18,0.4186046511627907,83,51.333333333333336,24.666666666666668,11,0.18181818181818182,0.2,47.90909090909091,25.363636363636363,0.20147332621937808,0.0,59,34,59,74,7,3,38,2,50,21,94,9,3,40,43,16,206,-0.05405405405405406,0.2978723404255319,0.2711864406779661,0.21333333333333335,0.05084745762711865,0.04,18,16,0.21333333333333335,41,57.333333333333336,19.666666666666668,10,0.9,1.0,64.3,19.1,0.29024639458451745,1.0,-34,-29,-34,-31,-2,-1,29,1,3,-2,-2,0,13,-20,-21,-13,-0.015713387806411058,-0.35222016651248844,-0.1511864406779661,-0.14356589147286825,0.029152542372881354,0.006511627906976743,-1,2,0.20527131782945737,42,-6.0,5.0,1,-0.7181818181818183,-0.8,-16.39090909090909,6.263636363636362,-0.08877306836513937,-1.0,1,0.0,0.0,10,0.2,0.0
1001456,2018/2019,Budowlani Łódź,PTPS Piła,0,3,1,4,1,96,75,171,25,11,25,19,21,25,25.0,20.0,,,74,41,74,95,9,8,66,3,50,37,99,9,7,50,51,16,260,-0.010526315789473684,0.3434343434343434,0.21621621621621623,0.16666666666666666,0.10810810810810811,0.08333333333333333,21,22,0.22916666666666666,73,62.666666666666664,22.666666666666668,10,0.8,0.8,66.6,26.6,0.263251603110703,0.6666666666666666,52,20,52,76,10,3,86,8,47,28,124,10,16,42,34,7,286,-0.09210526315789473,0.12903225806451613,0.1346153846153846,0.09333333333333334,0.057692307692307696,0.04,28,23,0.30666666666666664,102,58.666666666666664,22.333333333333332,10,0.4,0.4,63.0,22.4,0.21166991338310642,0.6666666666666666,22,21,22,19,-1,5,-20,-5,3,9,-25,-1,-9,8,17,9,0.08157894736842104,0.2144020853698273,0.08160083160083162,0.07333333333333332,0.05041580041580042,0.04333333333333333,-7,-1,-0.07749999999999999,-29,4.0,0.3333333333333357,0,0.4,0.4,3.5999999999999943,4.200000000000003,0.05158168972759658,0.0,1,1.0,1.0,7,0.7142857142857143,1.0
1001457,2018/2019,BKS Bielsko-Biała,MKS Kalisz,0,3,1,4,1,97,90,187,25,22,25,22,22,25,25.0,21.0,,,74,32,74,96,10,5,84,7,44,8,145,8,9,53,37,16,325,-0.052083333333333336,0.2482758620689655,0.21621621621621623,0.16494845360824742,0.06756756756756757,0.05154639175257732,25,23,0.23711340206185566,93,60.333333333333336,27.0,10,0.3,0.2,56.4,26.4,0.18661846905314805,0.3333333333333333,69,27,69,91,7,7,86,5,38,11,151,12,16,53,35,9,328,0.0,0.16556291390728478,0.13043478260869565,0.1,0.10144927536231885,0.07777777777777778,24,21,0.23333333333333334,102,52.333333333333336,27.0,11,0.18181818181818182,0.2,53.36363636363637,26.272727272727273,0.12478943732048015,0.0,5,5,5,5,3,-2,-2,2,6,-3,-6,-4,-7,0,2,7,-0.052083333333333336,0.08271294816168073,0.08578143360752058,0.06494845360824741,-0.033881707794751276,-0.026231386025200462,1,2,0.0037800687285223233,-9,8.0,0.0,-1,0.11818181818181817,0.0,3.0363636363636317,0.1272727272727252,0.061829031732667905,0.3333333333333333,1,0.0,0.0,1,0.0,0.0
1001458,2018/2019,BKS Bielsko-Biała,PTPS Piła,0,3,0,3,1,75,51,126,25,19,25,17,25,15,,,,,56,27,56,74,6,8,45,2,45,20,86,4,7,36,42,12,205,0.02702702702702703,0.29069767441860467,0.21428571428571427,0.16,0.14285714285714285,0.10666666666666667,12,19,0.25333333333333335,52,71.0,28.0,11,0.36363636363636365,0.4,58.0,26.272727272727273,0.19222368660004055,0.6666666666666666,37,11,37,52,7,2,68,8,50,16,99,8,12,28,28,7,219,-0.09615384615384616,0.08080808080808081,0.1891891891891892,0.13725490196078433,0.05405405405405406,0.0392156862745098,23,14,0.27450980392156865,80,61.666666666666664,26.666666666666668,11,0.36363636363636365,0.4,62.0,22.90909090909091,0.2041573992632346,0.6666666666666666,19,16,19,22,-1,6,-23,-6,-5,4,-13,-4,-5,8,14,5,0.12318087318087319,0.20988959361052384,0.025096525096525074,0.022745098039215678,0.08880308880308879,0.06745098039215687,-11,5,-0.021176470588235297,-28,9.333333333333336,1.3333333333333321,0,0.0,0.0,-4.0,3.3636363636363633,-0.01193371266319404,0.0,0,0.5,0.5,8,0.5,0.0
